NOMBRE,CALLE+Y+NUMERO,LOCALIDAD,MUNICIPIO
BLAS+PASCAL,CARRETERA+A+DZITYA+KILOMETRO+1.5,DZITYA,MERIDA
SECUNDARIA+NUM.+88,CARRETERA+A+ICHMUL,CHIKINDZONOT,CHIKINDZONOT
JACINTO+PAT,CARRETERA+A+KANCABDZONOT+KILOMETRO+1,YAXCABA,YAXCABA
JUAN+JOSE+HOIL,CARRETERA+A+MERIDA+KM.1+RANCHO+SANTA+MARIA,CHUMAYEL,CHUMAYEL
COMUNIDAD+EDUCATIVA+ALIANZ,CARRETERA+A+PROGRESO,MERIDA,MERIDA
COMUNIDAD+EDUCATIVA+ALIANZ,CARRETERA+A+PROGRESO,MERIDA,MERIDA
COMUNIDAD+EDUCATIVA+ALIANZ,CARRETERA+A+PROGRESO,MERIDA,MERIDA
COLEGIO+MERIDA,CARRETERA+A+PROGRESO+KILOMETRO+4.5,MERIDA,MERIDA
COLEGIO+MERIDA,CARRETERA+A+PROGRESO+KILOMETRO+4.5,MERIDA,MERIDA
RICARDO+GARIBAY,CARRETERA+A+QUINTANA+ROO,KAMBUL,PETO
JUSTO+SIERRA++O'REILLY,CARRETERA+A+SOTUTA+KILOMETRO+1,TIXCACALTUYUB,YAXCABA
NACHI+COCOM,CARRETERA+A+TECOH+KILOMETRO+1,SOTUTA+DE+PEON,TECOH
JESUS+REYES+HEROLES,CARRETERA+A+TEMOZON,YAXCOPIL,PETO
MERIDA,CARRETERA+A+TIMUCUY,KANASIN,KANASIN
LUIS+GONZAGA+URBINA,CARRETERA+A+XACABCHEN,XANLA,CHANKOM
ESCUELA+SECUNDARIA+TECNICA+NUM.+13,CARRETERA+ACANCEH-HOMUN+KILOMETRO+1,ACANCEH,ACANCEH
ESCUELA+SECUNDARIA+TECNICA+NUM.+31,CARRETERA+AKIL-PENCUYUT+KILOMETRO+2,AKIL,AKIL
JOAQUIN+BARANDA,CARRETERA+ANTIGUA+A+TIXCACALCUPUL,TEKOM,TEKOM
RICARDO+LOPEZ+MENDEZ,CARRETERA+CACALCHEN-BOKOBA+KILOMETRO+1,CACALCHEN,CACALCHEN
ESCUELA+SECUNDARIA+TECNICA+NUM.+43,CARRETERA+CALOTMUL-TIZIMIN+KILOMETRO+2,CALOTMUL,CALOTMUL
ESCUELA+SECUNDARIA+TECNICA+NUM.+15,CARRETERA+CANSAHCAB-TEMAX+KILOMETRO+1,CANSAHCAB,CANSAHCAB
ADEMAR+EFRAIN+BRITO+PARRA,CARRETERA+CENOTILLO-TUNKAS+KILOMETRO+2,CENOTILLO,CENOTILLO
ZAMNA,CARRETERA+CHANKOM-XANLA,CHANKOM,CHANKOM
ESCUELA+SECUNDARIA+TECNICA+NUM.+69,CARRETERA+CHICHIMILA-XOCEN+KILOMETRO+6,XOCEN,VALLADOLID
ESCUELA+SECUNDARIA+TECNICA+NUM.+22,CARRETERA+CHICXULUB-CONKAL+KILOMETRO+5+NA,CHICXULUB+PUEBLO,CHICXULUB+PUEBLO
GUILLERMO+PRIETO,CARRETERA+CITILCUM-TEKANTO+SN,TEKANTO,TEKANTO
ESCUELA+SECUNDARIA+TECNICA+NUM.+45,CARRETERA+CUZAMA-HOMUN+NA,HOMUN,HOMUN
JUAN+MANUEL+VARGAS,CARRETERA+CUZAMA-TEKIT+KILOMETRO+4,CHUNKANAN,CUZAMA
EMILIANO+ZAPATA,CARRETERA+DZONOT+AKE-DZONOT+TIGRE,DZONOT+AKE,TIZIMIN
ESCUELA+SECUNDARIA+TECNICA+NUM.+19,CARRETERA+EKMUL-TIXKOKOB+KILOMETRO+1,TIXKOKOB,TIXKOKOB
ESCUELA+SECUNDARIA+TECNICA+NUM.+12,CARRETERA+ESPITA-CALOTMUL+KILOMETRO+3,ESPITA,ESPITA
YUCATAN,CARRETERA+HIPOLITO-SAN+JOSE+CONDE,SAN+HIPOLITO,TIZIMIN
ESCUELA+SECUNDARIA+TECNICA+NUM.+17,CARRETERA+HOCABA-XOCCHEL+KILOMETRO+4,HOCABA,HOCABA
ESCUELA+SECUNDARIA+TECNICA+NUM.+7,CARRETERA+IZAMAL-HOCTUN+KILOMETRO+1+NA,IZAMAL,IZAMAL
RICARDO+FLORES+MAGON,CARRETERA+KANCABDZONOT-XAYUNA,KANCABDZONOT,YAXCABA
ESCUELA+SECUNDARIA+TECNICA+NUM.+18,CARRETERA+KINCHIL-CELESTUN+KILOMETRO+1,KINCHIL,KINCHIL
MARIANO+ESCOBEDO,CARRETERA+KINIL-CHICAN+KILOMETRO+1,KINIL,TEKAX
ESCUELA+SECUNDARIA+TECNICA+NUM.+60,CARRETERA+LIBRE+UNION-YAXCABA+KILOMETRO+2,LIBRE+UNION,YAXCABA
PRIMARIA+EDUCREA,CARRETERA+MERIDA-CAUCEL+KM.+7,MERIDA,MERIDA
EL+HUERTO+MONTESSORI,CARRETERA+MERIDA-CHOLUL,MERIDA,MERIDA
COLEGIO+ANGELUS,CARRETERA+MERIDA-MOTUL,MERIDA,MERIDA
MATILDE+CARDENAS+ALVAREZ,CARRETERA+MERIDA-MOTUL+KILOMETRO+15,MOCOCHA,MOCOCHA
CESAR+MENDOZA+SANTANA,CARRETERA+MERIDA-PROGRESO+KILOMETRO+8+CORDEMEX,MERIDA,MERIDA
ESCUELA+SECUNDARIA+TECNICA+NUM.+35,CARRETERA+MERIDA-TEKAX+KILOMETRO+102,OXKUTZCAB,OXKUTZCAB
TELESECUNDARIA+NUM.+119,CARRETERA+MERIDA-TIMUCUY,TEKIK+DE+REGIL,TIMUCUY
GILBERTO+HAU+OSALDE,CARRETERA+MERIDA-VALLADOLID+KILOMETRO+100.6,YOKDZONOT,YAXCABA
ESCUELA+SECUNDARIA+TECNICA+NUM.+49,CARRETERA+MERIDA-VALLADOLIDID+KILOMETRO+80+NA,HOLCA,KANTUNIL
MERCEDES+PENICHE+LOPEZ,CARRETERA+NACUCHE-ESPITA+KILOMETRO+1,NACUCHE,ESPITA
MARIANO+AZUELA,CARRETERA+OXKUTZCAB-HUNTOCHAC,XUL,OXKUTZCAB
GONZALO+GUERRERO,CARRETERA+PANABA-YALSIHON,CENOTE+YALSIHON+BUENA+FE,PANABA
ESCUELA+SECUNDARIA+TECNICA+NUM.+68,CARRETERA+PENCUYUT,PENCUYUT,TEKAX
ESCUELA+SECUNDARIA+TECNICA+NUM.+14,CARRETERA+PETO-CHETUMAL+KILOMETRO+4,PETO,PETO
LEONA+VICARIO,CARRETERA+PETO-CHIKINDZONOT+KILOMETRO+38,ICHMUL,CHIKINDZONOT
BENITO+JUAREZ+GARCIA,CARRETERA+PETO-ICHMUL+KILOMETRO+20.5,DZONOTCHEL,PETO
ESCUELA+SECUNDARIA+TECNICA+NUM.+25,CARRETERA+PISTE-DZITAS+KILOMETRO+2,PISTE,TINUM
18+DE+MARZO,CARRETERA+PUERTO-JUAREZ+KILOMETRO+10,TIKUCH,VALLADOLID
ERMILO+ABREU+GOMEZ,CARRETERA+RUINAS+AKE+KILOMETRO+1,EKMUL,TIXKOKOB
TUTUL+XIU,CARRETERA+RUTA+PUUC+KILOMETRO+2.5,POTOIT,OXKUTZCAB
ESCUELA+SECUNDARIA+TECNICA+NUM.+63,CARRETERA+SAHCABA-HUHI+KILOMETRO+1,SAHCABA,HOCABA
ESCUELA+SECUNDARIA+TECNICA+NUM.+38,CARRETERA+SAN+ANTONIO+SODZIL,SACALUM,SACALUM
JUSTO+SIERRA+MENDEZ,CARRETERA+SANTA+RITA-HUNUKU,HUNUKU,TEMOZON
JUSTO+SIERRA+MENDEZ,CARRETERA+SANTA+RITA-HUNUKU,HUNUKU,TEMOZON
ESCUELA+SECUNDARIA+TECNICA+NUM.+33,CARRETERA+SUCILA-PANABA+KILOMETRO+1,SUCILA,SUCILA
ESCUELA+SECUNDARIA+TECNICA+NUM.+67,CARRETERA+TAHDZIU-PETO+KILOMETRO+1,TAHDZIU,TAHDZIU
ESCUELA+SECUNDARIA+TECNICA+NUM.+10,CARRETERA+TEABO-CHUMAYEL+KILOMETRO+1.5+NA,TEABO,TEABO
ESCUELA+SECUNDARIA+TECNICA+NUM.+30,CARRETERA+TEKAX-TIXMEUAC+KILOMETRO+17,TIXMEHUAC,TIXMEHUAC
ESCUELA+SECUNDARIA+TECNICA+NUM.+3,CARRETERA+TEKAX-TZUCACAB+KILOMETRO+7,SAN+DIEGO+TEKAX,TEKAX
ESCUELA+SECUNDARIA+TECNICA+NUM.+50,CARRETERA+TEKIT-TELCHAQUILLO+KILOMETRO+1,TEKIT,TEKIT
ESCUELA+SECUNDARIA+TECNICA+NUM.+9,CARRETERA+TELCHAC-MOTUL+KILOMETRO+2+NA,TELCHAC,TELCHAC+PUEBLO
ESCUELA+SECUNDARIA+TECNICA+NUM.+36,CARRETERA+TEYA-TEPAKAN+KILOMETRO+1.5,TEYA,TEYA
ESCUELA+SECUNDARIA+TECNICA+NUM.+29,CARRETERA+TINUM-DZITAS+KILOMETRO+1,TINUM,TINUM
JOSE+MARIA+MORELOS+Y+PAVON,CARRETERA+TIXCANCAL-CHAN+CENOTE+KILOMETRO+7,CHAN+CENOTE,TIZIMIN
ESCUELA+SECUNDARIA+TECNICA+NUM.+41,CARRETERA+TIXPEHUAL-TIXKOKOB,TIXPEHUAL,TIXPEHUAL
ESCUELA+SECUNDARIA+TECNICA+NUM.+4,CARRETERA+TIZIMIN-COLONIA+YUCATAN+KILOMETRO+4,TIZIMIN,TIZIMIN
ESCUELA+SECUNDARIA+TECNICA+NUM.+37,CARRETERA+TUN-CEN+KILOMETRO+1,TUNKAS,TUNKAS
ESCUELA+SECUNDARIA+TECNICA+NUM.+6,CARRETERA+VALLADOLID-PUERTO+JUAREZ+KILOMETRO+2,VALLADOLID,VALLADOLID
ALFREDO+BARRERA+VASQUEZ,CARRETERA+VALLADOLID-TINUM+KILOMETRO+1,VALLADOLID,VALLADOLID
EDMUNDO+BOLIO+ONTIVEROS,CARRETERA+XANABA-KANTUNIL+KILOMETRO+1,XANABA,IZAMAL
JOAQUIN+ANCONA+ALBERTOS,CARRETERA+XOCCHEL-HOCABA,XOCCHEL,XOCCHEL
VICENTE+GUERRERO,CARRETERA+YAXKUKUL-TIXKOKOB+KILOMETRO+1,YAXKUKUL,YAXKUKUL
CRISTOBAL+COLON,DOMICILIO+CONOCIDO,SISBICHEN,CHEMAX
JUAN+PIO+PEREZ+VERMONT,DOMICILIO+CONOCIDO,FELIPE+CARRILLO+PUERTO,CHEMAX
JACINTO+CANEK,DOMICILIO+CONOCIDO,BENITO+JUAREZ,TEKAX
FRANCISCO+JAVIER+MINA,DOMICILIO+CONOCIDO,CANAKOM,YAXCABA
SEGURIDAD+PUBLICA,MANZANA+10,MERIDA,MERIDA
MONARCA,MANZANA+55,CHOLUL,MERIDA
CENTRO+DE+EDUCACION+INTEGRAL+MONARCA,MANZANA+55,CHOLUL,MERIDA
HEROES+DE+1847,NA,CHACSINKIN,CHACSINKIN
JUSTO+SIERRA+MENDEZ,NA,CHEMAX,CHEMAX
EMILIANO+ZAPATA,NA,COCOYOL,CHEMAX
JUSTO+SIERRA+MENDEZ,NA,TULIN,CHEMAX
FELIPE+CARRILLO+PUERTO,NA,SAN+FRANCISCO+DE+ASIS,PETO
IGNACIO+ZARAGOZA,NA,DZONOT+AKE,TIZIMIN
BENITO+JUAREZ+GARCIA,NA,BOLON,UMAN
MANUEL+MENDOZA+Y+MENDOZA,NA,POPOLA,VALLADOLID
JOSE+MARIA+MORELOS+Y+PAVON,NA,TAHDZIBICHEN,YAXCABA
HISPANO+MEXICANO+DEL+SURESTE,PERIFERICO+NORTE,VALLADOLID,VALLADOLID
PRIMARIA+COMUNITARIA,SN,KANKABCHEN+GAMBOA,BACA
PRIMARIA+INDIGENA+PAEPI,SN,X-CHAY,CHICHIMILA
CECILIO+CHI,SN,DZITOX,CHICHIMILA
RITA+CETINA+GUTIERREZ,SN,TEXAN+DE+PALOMEQUE,HUNUCMA
PLAN+DE+DZELKOOP,SN,DZEAL,KAUA
PRIMARIA+INDIGENA+PAEPI,SN,SAN+MIGUEL,TAHDZIU
PREESCOLAR+INDIGENA+PAEPI,SN,TRASCORRAL,TIZIMIN
PRIMARIA+COMUNITARIA,SN,FELIPE+CARRILLO+PUERTO+NUMERO+UNO,TIZIMIN
PRIMARIA+INDIGENA+PAEPI,SN,TRASCORRAL,TIZIMIN
SERAPIO+BAQUEIRO+PREVE,SN,DZONOT+MEZO,TIZIMIN
CANDELARIA+RUZ+PATRON,SN,DZIBIKAK,UMAN
DELIO+MORENO+CANTON,SN,OXHOLON,UMAN
MIGUEL+HIDALGO+Y+COSTILLA,SN,YAXCOPOIL,UMAN
PREESCOLAR+INDIGENA+PAEPI,SN,SANTA+MARIA,YAXCABA
PRIMARIA+INDIGENA+PAEPI,SN,SANTA+MARIA,YAXCABA
JUANA+INES+DE+LA+CRUZ,,MUCUYCHE,ABALA
PREESCOLAR+COMUNITARIO,,SIHUNCHEN,ABALA
PLUTARCO+ELIAS+CALLES,,UAYALCEH,ABALA
PREESCOLAR+COMUNITARIO,,PEBA,ABALA
FELIPE+CARRILLO+PUERTO,,CACAO,ABALA
ELIEZER+TREJO+CAMARA,,MUCUYCHE,ABALA
VICENTE+GUERRERO,,SIHUNCHEN,ABALA
SILVESTRE+CHI,,TEMOZON,ABALA
PIPILA,,PEBA,ABALA
MIGUEL+HIDALGO+Y+COSTILLA,,CACAO,ABALA
AGUSTIN+FRANCO+VILLANUEVA,,MUCUYCHE,ABALA
CUAUHTEMOC,,TEMOZON,ABALA
ELIGIO+ANCONA+ROSADO,,UAYALCEH,ABALA
SASTAL,,ACANCEH,ACANCEH
GAUDENCIO+PERAZA+ESQUILIANO,,CANICAB,ACANCEH
PREESCOLAR+COMUNITARIO,,CIBCEH,ACANCEH
UXMAL,,PETECTUNICH,ACANCEH
PREESCOLAR+COMUNITARIO,,SACCHICH,ACANCEH
NIÑOS+HEROES,,TEPICH+CARRILLO,ACANCEH
MIGUEL+HIDALGO+Y+COSTILLA,,TICOPO,ACANCEH
PREESCOLAR+COMUNITARIO,,DZITINA,ACANCEH
BENITO+JUAREZ+GARCIA,,CANICAB,ACANCEH
PRIMARIA+COMUNITARIA,,CIBCEH,ACANCEH
NARCISO+MENDOZA,,PETECTUNICH,ACANCEH
SALVADOR+ALVARADO,,SACCHICH,ACANCEH
JULIAN+CARRILLO,,TEPICH+CARRILLO,ACANCEH
JOSE+C+PENICHE+FAJARDO,,TICOPO,ACANCEH
PRIMARIA+COMUNITARIA,,DZITINA,ACANCEH
JOAQUIN+BARANDA,,CANICAB,ACANCEH
TELESECUNDARIA+NUM.+133,,PETECTUNICH,ACANCEH
IGNACIO+ZARAGOZA,,TEPICH+CARRILLO,ACANCEH
GRACIANO+RICALDE+GAMBOA,,TICOPO,ACANCEH
PREESCOLAR+COMUNITARIO,,PLAN+CHAC+POZO+TRES,AKIL
ALFREDO+BARRERA+VASQUEZ,,SAN+DIEGO,AKIL
PRIMARIA+COMUNITARIA,,PLAN+CHAC+POZO+TRES,AKIL
PREESCOLAR+COMUNITARIO,,SAN+ISIDRO+KUXUB,BACA
PREESCOLAR+COMUNITARIO,,KANKABCHEN+GAMBOA,BACA
JUSTO+SIERRA+MENDEZ,,SAN+ISIDRO+KUXUB,BACA
SALVADOR+ZUBIRAN,,TIXKUNCHEIL,BACA
X-K'AN+LOOL,,X-BEC,BUCTZOTZ
PREESCOLAR+COMUNITARIO,,SANTO+DOMINGO,BUCTZOTZ
PREESCOLAR+COMUNITARIO,,LA+GRAN+LUCHA,BUCTZOTZ
PREESCOLAR+COMUNITARIO,,SAN+FRANCISCO,BUCTZOTZ
EL+NIÑO+ARTILLERO,,X-BEC,BUCTZOTZ
MARIANO+ARISTA,,SANTO+DOMINGO,BUCTZOTZ
FELIPE+CARRILLO+PUERTO,,LA+GRAN+LUCHA,BUCTZOTZ
PRIMARIA+COMUNITARIA,,SAN+FRANCISCO,BUCTZOTZ
AMADO+NERVO,,X-BEC,BUCTZOTZ
SECUNDARIA+COMUNITARIA,,SANTO+DOMINGO,BUCTZOTZ
SECUNDARIA+COMUNITARIA,,LA+GRAN+LUCHA,BUCTZOTZ
SECUNDARIA+COMUNITARIA,,SAN+FRANCISCO,BUCTZOTZ
CHILAM+BALAM,,POCOBOCH,CALOTMUL
FEDERICO+FROEBEL,,TAHCABO,CALOTMUL
ALFREDO+BARRERA+MARIN,,POCOBOCH,CALOTMUL
TOMAS+AZNAR+BARBACHANO,,TAHCABO,CALOTMUL
PREESCOLAR+COMUNITARIO,,SAN+ANTONIO+XIAT,CANSAHCAB
PREESCOLAR+COMUNITARIO,,SANTA+MARIA,CANSAHCAB
JUAN+DE+DIOS+GOMEZ+Y+GOMEZ,,SAN+ANTONIO+XIAT,CANSAHCAB
DAMIAN+CARMONA,,SANTA+MARIA,CANSAHCAB
NARCISO+MENDOZA,,CHOLUL,CANTAMAYEC
PREESCOLAR+INDIGENA+PAEPI,,NENELA,CANTAMAYEC
JOSE+CLEMENTE+OROZCO,,NENELA,CANTAMAYEC
PREESCOLAR+COMUNITARIO,,TIXBACAB,CENOTILLO
FELIPE+CARRILLO+PUERTO,,TIXBACAB,CENOTILLO
GABINO+BARREDA,,TIXBACAB,CENOTILLO
PREESCOLAR+COMUNITARIO,,CONKAL,CONKAL
MANO+AMIGA+CONKAL,,CONKAL,CONKAL
CENTRO+EDUCATIVO+MANO+AMIGA+CONKAL,,CONKAL,CONKAL
CENTRO+EDUCATIVO+MANO+AMIGA,,CONKAL,CONKAL
REPUBLICA+DE+MEXICO,,X-CUYUM,CONKAL
CECILIO+CHI,,CUNCUNUL,CUNCUNUL
PREESCOLAR+INDIGENA+PAEPI,,X-AKABCHEN,CUNCUNUL
PRIMARIA+INDIGENA+PAEPI,,CHEBALAM,CUNCUNUL
PRIMARIA+COMUNITARIA,,SAN+DIEGO,CUNCUNUL
PRIMARIA+INDIGENA+PAEPI,,X-AKABCHEN,CUNCUNUL
CECILIO+CHI,,CHUNKANAN,CUZAMA
RICARDO+PALMERIN,,EKNAKAN,CUZAMA
PREESCOLAR+COMUNITARIO,,NOHCHAKAN,CUZAMA
RICARDO+MOLINA+SOLIS,,EKNAKAN,CUZAMA
PRIMARIA+COMUNITARIA,,NOHCHAKAN,CUZAMA
AGUSTIN+MELGAR,,EKNAKAN,CUZAMA
GUADALUPE+VICTORIA,,CHACSINKIN,CHACSINKIN
PREESCOLAR+INDIGENA+PAEPI,,X-BOX,CHACSINKIN
NARCISO+MENDOZA,,X-BOX,CHACSINKIN
EUSTAQUIO+CIME,,CHANKOM,CHANKOM
FRANCISCO+I.+MADERO,,TICIMUL,CHANKOM
PREESCOLAR+INDIGENA+PAEPI,,TZUKMUC,CHANKOM
PREESCOLAR+COMUNITARIO,,XANLA,CHANKOM
FELIPE+ALCOCER+CASTILLO,,XKALAKDZONOT,CHANKOM
ESCUELA+COMUNITARIA+CONAFE,,X-COCAIL,CHANKOM
LAZARO+CARDENAS,,XKOPTEIL,CHANKOM
PREESCOLAR+COMUNITARIO,,XKATUN,CHANKOM
MANUEL+ANTONIO+AY,,MUCHUCUXCAH,CHANKOM
PRIMARIA+INDIGENA+PAEPI,,NICTE-HA,CHANKOM
JACINTO+CANEK,,TICIMUL,CHANKOM
GABRIEL+RAMOS+MILLAN,,TZUKMUC,CHANKOM
ALVARO+OBREGON,,XANLA,CHANKOM
PETEN+ITSA,,X-BOHOM,CHANKOM
FELIPE+ALCOCER+CASTILLO,,XKALAKDZONOT,CHANKOM
LUIS+DONALDO+COLOSIO+MURRIETA,,X-COCAIL,CHANKOM
AQUILES+SERDAN,,XKOPTEIL,CHANKOM
AQUILES+SERDAN,,XKATUN,CHANKOM
CUAUHTEMOC,,MUCHUCUXCAH,CHANKOM
ESCUELA+COMUNITARIA+CONAFE,,TZUKMUC,CHANKOM
FELIPE+ALCOCER+CASTILLO,,XKALAKDZONOT,CHANKOM
JOSEFA+ORTIZ+DE+DOMINGUEZ,,XKOPTEIL,CHANKOM
KUKULKAN,,MUCHUCUXCAH,CHANKOM
QUETZALCOATL,,CITINCABCHEN,CHAPAB
MIGUEL+HIDALGO+Y+COSTILLA,,CITINCABCHEN,CHAPAB
PONCIANO+ARRIAGA,,CITINCABCHEN,CHAPAB
ALFONSO+CASO+ANDRADE,,CHEMAX,CHEMAX
U+LOOLIL+TUUKUL,,CHEMAX,CHEMAX
BENITO+JUAREZ+GARCIA,,X-CATZIN+(CATZIN),CHEMAX
PREESCOLAR+INDIGENA+PAEPI,,COCOYOL,CHEMAX
PREESCOLAR+INDIGENA+PAEPI,,CHOLUL,CHEMAX
TSIIB+JU'UM,,CHULUTAN,CHEMAX
IN+YÁAX+KAANBAL,,KUXEB,CHEMAX
IN+YÁAX+XIIK'NAL,,MUCEL,CHEMAX
PREESCOLAR+INDIGENA+PAEPI,,SAN+JUAN+CHEN,CHEMAX
YAAX+KA'ANSAJO'OB,,SAN+PEDRO+CHEMAX,CHEMAX
PREESCOLAR+INDIGENA+PAEPI,,SAN+ROMAN,CHEMAX
PREESCOLAR+INDIGENA+PAEPI,,SANTA+CLARA,CHEMAX
PREESCOLAR+INDIGENA+PAEPI,,SANTA+CRUZ,CHEMAX
CRISTOBAL+COLON,,SISBICHEN,CHEMAX
PREESCOLAR+INDIGENA+PAEPI,,KANTO,CHEMAX
LEONA+VICARIO,,USPIBIL,CHEMAX
SALVADOR+ALVARADO,,XALAU+(X-ALAU),CHEMAX
EMILIANO+ZAPATA,,X-CAN,CHEMAX
SASIL+BEJ,,X-CAN,CHEMAX
MARGARITA+MAZA+DE+JUAREZ,,CHECHMIL,CHEMAX
PREESCOLAR+INDIGENA+PAEPI,,PABALAM,CHEMAX
PREESCOLAR+INDIGENA+PAEPI,,LOL-BE,CHEMAX
PREESCOLAR+INDIGENA+PAEPI,,BUENAVISTA,CHEMAX
ESCUELA+CONAFE,,KONSAHCAB,CHEMAX
PREESCOLAR+INDIGENA+PAEPI,,SAN+JOSE+CHAHUAY,CHEMAX
PREESCOLAR+INDIGENA+PAEPI,,XIM-HA,CHEMAX
PREESCOLAR+INDIGENA+PAEPI,,HIDALGO+Y+CORTEZ,CHEMAX
PREESCOLAR+INDIGENA+PAEPI,,PUNTA+LAGUNA,CHEMAX
PREESCOLAR+INDIGENA+PAEPI,,HOTEOCH,CHEMAX
PREESCOLAR+INDIGENA+PAEPI,,TULIN,CHEMAX
PREESCOLAR+INDIGENA+PAEPI,,FELIPE+CARRILLO+PUERTO,CHEMAX
PREESCOLAR+INDIGENA+PAEPI,,ESTRELLA,CHEMAX
PREESCOLAR+INDIGENA+PAEPI,,GUADALUPE,CHEMAX
NACHI+COCOM,,X-CATZIN+(CATZIN),CHEMAX
RAFAEL+RAMIREZ+CASTAÑEDA,,CHOLUL,CHEMAX
IGNACIO+ALLENDE,,CHULUTAN,CHEMAX
ESTADO+DE+VERACRUZ,,KUXEB,CHEMAX
ANDRES+QUINTANA+ROO,,MUCEL,CHEMAX
IGNACIO+MANUEL+ALTAMIRANO,,SAN+JUAN+CHEN,CHEMAX
ADOLFO+LOPEZ+MATEOS,,SAN+PEDRO+CHEMAX,CHEMAX
CECILIO+CHI,,SAN+ROMAN,CHEMAX
PRIMARIA+INDIGENA+PAEPI,,SANTA+CLARA,CHEMAX
DELIO+MORENO+CANTON,,SANTA+CRUZ,CHEMAX
GUADALUPE+VICTORIA,,KANTO,CHEMAX
MARTIRES+DE+CHICAGO,,USPIBIL,CHEMAX
IGNACIO+ZARAGOZA,,XALAU+(X-ALAU),CHEMAX
LEONA+VICARIO,,XALAU+(X-ALAU),CHEMAX
SALVADOR+DIAZ+MIRON,,CHECHMIL,CHEMAX
PABLO+MORENO,,PABALAM,CHEMAX
BENITO+JUAREZ+GARCIA,,LOL-BE,CHEMAX
PRIMARIA+INDIGENA+PAEPI,,BUENAVISTA,CHEMAX
PRIMARIA+INDIGENA+PAEPI,,LA+ESPERANZA,CHEMAX
ESCUELA+CONAFE,,KONSAHCAB,CHEMAX
MIGUEL+ALEMAN+VALDEZ,,SAN+JOSE+CHAHUAY,CHEMAX
PRIMARIA+INDIGENA+PAEPI,,XIM-HA,CHEMAX
U+SASIL+KAAN,,HIDALGO+Y+CORTEZ,CHEMAX
PRIMARIA+INDIGENA+PAEPI,,PUNTA+LAGUNA,CHEMAX
MANUEL+AVILA+CAMACHO,,HOTEOCH,CHEMAX
FELIPE+CARRILLO+PUERTO,,FELIPE+CARRILLO+PUERTO,CHEMAX
PRIMARIA+INDIGENA+PAEPI,,ESTRELLA,CHEMAX
PRIMARIA+INDIGENA+PAEPI,,GUADALUPE,CHEMAX
LUIS+PENICHE+VALLADO,,X-CATZIN+(CATZIN),CHEMAX
RITA+CETINA+GUTIERREZ,,COCOYOL,CHEMAX
SECUNDARIA+COMUNITARIA,,CHOLUL,CHEMAX
AGUSTIN+VADILLO+CICERO,,CHULUTAN,CHEMAX
JAIME+TORRES+BODET,,KUXEB,CHEMAX
JULIO+RENDON+ALCOCER,,MUCEL,CHEMAX
MARCELINA+SILVA+DE+ARCEO,,SAN+JUAN+CHEN,CHEMAX
GREGORIO+TORRES+QUINTERO,,SAN+PEDRO+CHEMAX,CHEMAX
SECUNDARIA+COMUNITARIA,,SAN+ROMAN,CHEMAX
GRACIANO+RICALDE+GAMBOA,,SISBICHEN,CHEMAX
ALVARO+OBREGON,,USPIBIL,CHEMAX
SIMON+BOLIVAR,,XALAU+(X-ALAU),CHEMAX
VENUSTIANO+CARRANZA,,X-CAN,CHEMAX
VENUSTIANO+CARRANZA,,X-CAN,CHEMAX
JUAN+RUIZ+DE+ALARCON,,CHECHMIL,CHEMAX
SECUNDARIA+COMUNITARIA,,PABALAM,CHEMAX
SECUNDARIA+COMUNITARIA,,LOL-BE,CHEMAX
SECUNDARIA+COMUNITARIA,,LA+ESPERANZA,CHEMAX
SECUNDARIA+COMUNITARIA,,SAN+JOSE+CHAHUAY,CHEMAX
SECUNDARIA+COMUNITARIA,,HIDALGO+Y+CORTEZ,CHEMAX
SECUNDARIA+COMUNITARIA,,PUNTA+LAGUNA,CHEMAX
SECUNDARIA+COMUNITARIA,,SANTA+CRUZ,CHEMAX
SECUNDARIA+COMUNITARIA,,HOTEOCH,CHEMAX
SECUNDARIA+COMUNITARIA,,GUADALUPE,CHEMAX
PREESCOLAR+INDIGENA+PAEPI,,CELTUN,CHICHIMILA
NACHI+COCOM,,DZITOX,CHICHIMILA
FRANCISCO+I.+MADERO,,SAN+PEDRO,CHICHIMILA
21+DE+AGOSTO,,CHAN+X-CAIL,CHICHIMILA
PREESCOLAR+INDIGENA+PAEPI,,X-CHAY,CHICHIMILA
PREESCOLAR+INDIGENA+PAEPI,,NUEVO+X-HABIN,CHICHIMILA
PREESCOLAR+INDIGENA+PAEPI,,CRUZ-CHEN,CHICHIMILA
ESCUELA+CONAFE,,CHAN+PICH,CHICHIMILA
PREESCOLAR+INDIGENA+PAEPI,,VILLAHERMOSA,CHICHIMILA
ESCUELA+COMUNITARIA+CONAFE,,CHIBILUB,CHICHIMILA
PREESCOLAR+INDIGENA+PAEPI,,SAN+SALVADOR,CHICHIMILA
IGNACIO+RAMIREZ+CALZADA,,CELTUN,CHICHIMILA
5+DE+MAYO,,DZITOX,CHICHIMILA
CUAUHTEMOC,,SAN+PEDRO,CHICHIMILA
21+DE+AGOSTO,,CHAN+X-CAIL,CHICHIMILA
ESCUELA+COMUNITARIA+CONAFE,,NUEVO+X-HABIN,CHICHIMILA
PRIMARIA+INDIGENA+PAEPI,,CRUZ-CHEN,CHICHIMILA
KUCH+KAABO',,CHAN+PICH,CHICHIMILA
JUAN+ESCUTIA,,VILLAHERMOSA,CHICHIMILA
