ID,CCT,NOMBRE,TURNO,NIVEL,MATRICULA (TOTAL DE ALUMNOS) CICLO 2016-2017,MUNICIPIO,LOCALIDAD,CALLE Y NUMERO,COLONIA,REGION
2621,31DJN0125H,ERMILO ABREU GOMEZ,MATUTINO,PREESCOLAR,98,TINUM,PISTE,CALLE 10,VALLADOLID,
2622,31KCC0194Y,PREESCOLAR INDIGENA PAEPI,DISCONTINUO,PREESCOLAR,5,TINUM,SAN FELIPE,,VALLADOLID,
2623,31DCC0111P,JACINTO CANEK,MATUTINO,PREESCOLAR,68,TINUM,SAN FRANCISCO GRANDE,,VALLADOLID,
2624,31DCC0256K,BANDERA DE MEXICO,MATUTINO,PREESCOLAR,39,TINUM,TOHOPKU,,VALLADOLID,
2625,31DCC0019I,JAIME NUNO,MATUTINO,PREESCOLAR,51,TINUM,X-CALAKOOP,,VALLADOLID,
2626,31DPR0540M,FELIPE CARRILLO PUERTO,MATUTINO,PRIMARIA,218,TINUM,TINUM,CALLE 21 111,VALLADOLID,
2627,31KPB0077N,PRIMARIA INDIGENA PAEPI,DISCONTINUO,PRIMARIA,3,TINUM,LOOP XUL,,VALLADOLID,
2628,31DPB2031W,JACINTO CANEK,MATUTINO,PRIMARIA,153,TINUM,PISTE,CALLE 4 NA,VALLADOLID,
2629,31DPR0320A,MIGUEL HIDALGO Y COSTILLA,MATUTINO,PRIMARIA,415,TINUM,PISTE,CALLE 15,VALLADOLID,
2630,31DPR1692Y,MIGUEL HIDALGO Y COSTILLA,VESPERTINO,PRIMARIA,216,TINUM,PISTE,CALLE 15,VALLADOLID,
2631,31KPB0078M,PRIMARIA INDIGENA PAEPI,DISCONTINUO,PRIMARIA,11,TINUM,SAN FELIPE,,VALLADOLID,
2632,31DPR0901G,ANDRES QUINTANA ROO,MATUTINO,PRIMARIA,262,TINUM,SAN FRANCISCO GRANDE,,VALLADOLID,
2633,31DPB0003M,VICENTE GUERRERO,MATUTINO,PRIMARIA,81,TINUM,TOHOPKU,,VALLADOLID,
2634,31DPR0541L,VENUSTIANO CARRANZA,MATUTINO,PRIMARIA,167,TINUM,X-CALAKOOP,,VALLADOLID,
2635,31DST0025K,ESCUELA SECUNDARIA TECNICA NUM. 29,MATUTINO,SECUNDARIA,122,TINUM,TINUM,CARRETERA TINUM-DZITAS KILOMETRO 1,VALLADOLID,
2636,31DST0028H,ESCUELA SECUNDARIA TECNICA NUM. 25,MATUTINO,SECUNDARIA,367,TINUM,PISTE,CARRETERA PISTE-DZITAS KILOMETRO 2,VALLADOLID,
2637,31ETV0112S,FERNANDO MONTES DE OCA,MATUTINO,SECUNDARIA,106,TINUM,SAN FRANCISCO GRANDE,,VALLADOLID,
2638,31DTV0001O,JOSE EMILIO PACHECO,MATUTINO,SECUNDARIA,39,TINUM,TOHOPKU,,VALLADOLID,
2639,31ETV0070J,ENRIQUE PESTALOZZI,MATUTINO,SECUNDARIA,125,TINUM,X-CALAKOOP,,VALLADOLID,
2640,31DCC0024U,CECILIO CHI,MATUTINO,PREESCOLAR,141,TIXCACALCUPUL,TIXCACALCUPUL,,VALLADOLID,
2641,31DCC2029C,U XIITIL TUKUL,MATUTINO,PREESCOLAR,21,TIXCACALCUPUL,TIXCACALCUPUL,CALLE 7,VALLADOLID,
2642,31DCC0176Z,ATILANO ALBERTOS,MATUTINO,PREESCOLAR,97,TIXCACALCUPUL,EKPEDZ,,VALLADOLID,
2643,31DCC0118I,5 DE MAYO,MATUTINO,PREESCOLAR,19,TIXCACALCUPUL,MAHAS,,VALLADOLID,
2644,31DCC0119H,20 DE NOVIEMBRE,MATUTINO,PREESCOLAR,23,TIXCACALCUPUL,POOP,,VALLADOLID,
2645,31DCC0203F,REVOLUCION,MATUTINO,PREESCOLAR,23,TIXCACALCUPUL,X-TOHBIL,,VALLADOLID,
2646,31DCC0120X,MIGUEL HIDALGO Y COSTILLA,MATUTINO,PREESCOLAR,38,TIXCACALCUPUL,SAN JOSE,,VALLADOLID,
2647,31DPR0375D,NIÑOS HEROES,MATUTINO,PRIMARIA,270,TIXCACALCUPUL,TIXCACALCUPUL,CALLE 10,VALLADOLID,
2648,31DPR1721C,LUIS ALFONSO ARCEO SILVA,VESPERTINO,PRIMARIA,268,TIXCACALCUPUL,TIXCACALCUPUL,CALLE 14,VALLADOLID,
2649,31KPB0079L,PRIMARIA INDIGENA PAEPI,DISCONTINUO,PRIMARIA,8,TIXCACALCUPUL,CAROLINA,,VALLADOLID,
2650,31DPB0124Y,ATILANO ALBERTOS,MATUTINO,PRIMARIA,247,TIXCACALCUPUL,EKPEDZ,,VALLADOLID,
2651,31DPR0940I,GREGORIO TORRES QUINTERO,MATUTINO,PRIMARIA,40,TIXCACALCUPUL,MAHAS,,VALLADOLID,
2652,31DPR0310U,ESCUADRON 201,MATUTINO,PRIMARIA,69,TIXCACALCUPUL,POOP,,VALLADOLID,
2653,31DPR0825R,JESUS GARCIA,MATUTINO,PRIMARIA,61,TIXCACALCUPUL,X-TOHBIL,,VALLADOLID,
2654,31DPB0128U,MIGUEL HIDALGO Y COSTILLA,MATUTINO,PRIMARIA,73,TIXCACALCUPUL,SAN JOSE,,VALLADOLID,
2655,31EES0104D,ARTEMIO ALPIZAR RUZ,VESPERTINO,SECUNDARIA,323,TIXCACALCUPUL,TIXCACALCUPUL,CALLE 12,VALLADOLID,
2656,31KTV0042Y,SECUNDARIA COMUNITARIA,DISCONTINUO,SECUNDARIA,6,TIXCACALCUPUL,CAROLINA,,VALLADOLID,
2657,31ETV0044L,JUANA DE ASBAJE,MATUTINO,SECUNDARIA,149,TIXCACALCUPUL,EKPEDZ,,VALLADOLID,
2658,31KTV0010F,SECUNDARIA COMUNITARIA,DISCONTINUO,SECUNDARIA,24,TIXCACALCUPUL,X-TOHBIL,,VALLADOLID,
2659,31ETV0141N,ADOLFO LOPEZ MATEOS,MATUTINO,SECUNDARIA,78,TIXCACALCUPUL,SAN JOSE,,VALLADOLID,
2660,31DJN0014C,ENRIQUE DIAZ VILLAMIL,MATUTINO,PREESCOLAR,150,TIXKOKOB,TIXKOKOB,CALLE 26 96,MERIDA,KANASIN
2661,31DJN0138L,MARIA ISOLINA ROSADO,MATUTINO,PREESCOLAR,110,TIXKOKOB,TIXKOKOB,CALLE 6,MERIDA,KANASIN
2662,31DJN0190H,GUILLERMO PRIETO,MATUTINO,PREESCOLAR,126,TIXKOKOB,TIXKOKOB,CALLE 36,MERIDA,KANASIN
2663,31PJN0328H,CENTRO EDUCATIVO KAAM-BAL,MATUTINO,PREESCOLAR,13,TIXKOKOB,TIXKOKOB,CALLE 35 107,MERIDA,KANASIN
2664,31KJN0285E,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,26,TIXKOKOB,SAN ANTONIO MILLET,,MERIDA,KANASIN
2665,31DJN0140Z,CARMEN SERDAN,MATUTINO,PREESCOLAR,105,TIXKOKOB,EKMUL,CALLE 7,MERIDA,KANASIN
2666,31DJN0103W,JUAN DE DIOS PEZA,MATUTINO,PREESCOLAR,34,TIXKOKOB,EUAN,CALLE 8 25,MERIDA,KANASIN
2667,31KJN0122U,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,7,TIXKOKOB,HUBILA,,MERIDA,KANASIN
2668,31DJN0111E,AGUSTIN MELGAR,MATUTINO,PREESCOLAR,68,TIXKOKOB,NOLO,CALLE 8,MERIDA,KANASIN
2669,31KJN0409X,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,8,TIXKOKOB,RUINAS DE AKE,,MERIDA,KANASIN
2670,31DPR0300N,ARMANDO E GOROCICA PUERTO,VESPERTINO,PRIMARIA,286,TIXKOKOB,TIXKOKOB,CALLE 24 93,MERIDA,KANASIN
2671,31DPR0402K,ARMANDO E GOROCICA PUERTO,MATUTINO,PRIMARIA,339,TIXKOKOB,TIXKOKOB,CALLE 24 93,MERIDA,KANASIN
2672,31DPR0833Z,GUILLERMO PRIETO,MATUTINO,PRIMARIA,130,TIXKOKOB,TIXKOKOB,CALLE 35 96,MERIDA,KANASIN
2673,31EPR0161B,AQUILES SERDAN,MATUTINO,PRIMARIA,332,TIXKOKOB,TIXKOKOB,CALLE 21,MERIDA,KANASIN
2674,31DPR0389G,HEROE DE NACOZARI,MATUTINO,PRIMARIA,74,TIXKOKOB,SAN ANTONIO MILLET,,MERIDA,KANASIN
2675,31DPR0760Y,ENRIQUE RODRIGUEZ CANO,MATUTINO,PRIMARIA,256,TIXKOKOB,EKMUL,CALLE 7 51,MERIDA,KANASIN
2676,31DPR0744G,SALVADOR DIAZ MIRON,MATUTINO,PRIMARIA,119,TIXKOKOB,EUAN,,MERIDA,KANASIN
2677,31DPR0405H,IGNACIO ZARAGOZA,MATUTINO,PRIMARIA,20,TIXKOKOB,HUBILA,,MERIDA,KANASIN
2678,31DPR0403J,RICARDO FLORES MAGON,MATUTINO,PRIMARIA,122,TIXKOKOB,NOLO,CALLE 10 57,MERIDA,KANASIN
2679,31DPR0376C,MARTIRES DE CHICAGO,MATUTINO,PRIMARIA,27,TIXKOKOB,RUINAS DE AKE,,MERIDA,KANASIN
2680,31DST0019Z,ESCUELA SECUNDARIA TECNICA NUM. 19,MATUTINO,SECUNDARIA,419,TIXKOKOB,TIXKOKOB,CARRETERA EKMUL-TIXKOKOB KILOMETRO 1,MERIDA,KANASIN
2681,31EES0037W,ONECIFORO BURGOS CONCHA,MATUTINO,SECUNDARIA,496,TIXKOKOB,TIXKOKOB,CALLE 12,MERIDA,KANASIN
2682,31ETV0009F,ERMILO ABREU GOMEZ,MATUTINO,SECUNDARIA,39,TIXKOKOB,EKMUL,CARRETERA RUINAS AKE KILOMETRO 1,MERIDA,KANASIN
2683,31ETV0125W,MEXICO,MATUTINO,SECUNDARIA,22,TIXKOKOB,NOLO,,MERIDA,KANASIN
2684,31DCC0008C,VASCO DE QUIROGA,MATUTINO,PREESCOLAR,132,TIXMEHUAC,TIXMEHUAC,,PETO,
2685,31KCC0195X,PREESCOLAR INDIGENA PAEPI,DISCONTINUO,PREESCOLAR,1,TIXMEHUAC,CHALTUNPUHUY,,PETO,
2686,31DCC0026S,MANUEL GAMIO,MATUTINO,PREESCOLAR,36,TIXMEHUAC,CHICAN,,PETO,
2687,31KCC0023E,PREESCOLAR INDIGENA PAEPI,DISCONTINUO,PREESCOLAR,13,TIXMEHUAC,DZUTOH,,PETO,
2688,31DCC0007D,CUAUHTEMOC,MATUTINO,PREESCOLAR,32,TIXMEHUAC,KIMBILA,,PETO,
2689,31DCC0107C,JOSE MARIA PINO SUAREZ,MATUTINO,PREESCOLAR,37,TIXMEHUAC,SABACCHE,,PETO,
2690,31KCC0025C,PREESCOLAR INDIGENA PAEPI,DISCONTINUO,PREESCOLAR,8,TIXMEHUAC,SISBIC,,PETO,
2691,31DPB0063A,JULIO DE LA FUENTE,MATUTINO,PRIMARIA,127,TIXMEHUAC,TIXMEHUAC,,PETO,
2692,31DPR0599L,TIBURCIO FLOTA,MATUTINO,PRIMARIA,206,TIXMEHUAC,TIXMEHUAC,CALLE 23 12,PETO,
2693,31KPB0183X,PRIMARIA INDIGENA PAEPI,DISCONTINUO,PRIMARIA,5,TIXMEHUAC,CHALTUNPUHUY,,PETO,
2694,31DPB0238Z,VICTOR M FLORES,MATUTINO,PRIMARIA,101,TIXMEHUAC,CHICAN,,PETO,
2695,31DPB0212S,ESTADO DE CAMPECHE,MATUTINO,PRIMARIA,14,TIXMEHUAC,DZUTOH,,PETO,
2696,31DPB0186K,TIBURCIO FLOTA PEREZ,MATUTINO,PRIMARIA,117,TIXMEHUAC,KIMBILA,,PETO,
2697,31DPB0044M,ALBINO J LOPE,MATUTINO,PRIMARIA,122,TIXMEHUAC,SABACCHE,,PETO,
2698,31DPB0216O,NICOLAS BRAVO,MATUTINO,PRIMARIA,24,TIXMEHUAC,SISBIC,,PETO,
2699,31DST0026J,ESCUELA SECUNDARIA TECNICA NUM. 30,MATUTINO,SECUNDARIA,151,TIXMEHUAC,TIXMEHUAC,CARRETERA TEKAX-TIXMEUAC KILOMETRO 17,PETO,
2700,31ETV0142M,PLAN DE AYALA,MATUTINO,SECUNDARIA,52,TIXMEHUAC,CHICAN,,PETO,
2701,31ETV0165X,BEATRIZ PENICHE BARRERA,MATUTINO,SECUNDARIA,57,TIXMEHUAC,KIMBILA,,PETO,
2702,31ETV0143L,VICTOR MANUEL CERVERA PACHECO,MATUTINO,SECUNDARIA,49,TIXMEHUAC,SABACCHE,,PETO,
2703,31DJN0132R,MARIANO ESCOBEDO,MATUTINO,PREESCOLAR,103,TIXPEHUAL,TIXPEHUAL,CALLE 18 24,MERIDA,KANASIN
2704,31DJN0249Q,PRIMAVERA,MATUTINO,PREESCOLAR,22,TIXPEHUAL,CHOCHOH,,MERIDA,KANASIN
2705,31KJN0055M,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,11,TIXPEHUAL,KILINCHE,,MERIDA,KANASIN
2706,31DJN0248R,MARIA MONTESSORI,MATUTINO,PREESCOLAR,20,TIXPEHUAL,SAHE,,MERIDA,KANASIN
2707,31KJN0136X,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,8,TIXPEHUAL,TECHOH,,MERIDA,KANASIN
2708,31KJN0079W,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,6,TIXPEHUAL,CUCA,,MERIDA,KANASIN
2709,31DPR1693X,CUITLAHUAC,MATUTINO,PRIMARIA,358,TIXPEHUAL,TIXPEHUAL,CALLE 24,MERIDA,KANASIN
2710,31DPR0601J,18 DE MARZO,MATUTINO,PRIMARIA,37,TIXPEHUAL,CHOCHOH,,MERIDA,KANASIN
2711,31DPR1676G,12 DE OCTUBRE,MATUTINO,PRIMARIA,21,TIXPEHUAL,KILINCHE,,MERIDA,KANASIN
2712,31DPR0588F,5 DE FEBRERO,MATUTINO,PRIMARIA,56,TIXPEHUAL,SAHE,,MERIDA,KANASIN
2713,31DPR1677F,16 DE SEPTIEMBRE,MATUTINO,PRIMARIA,22,TIXPEHUAL,TECHOH,,MERIDA,KANASIN
2714,31KPR0431P,PRIMARIA COMUNITARIA,DISCONTINUO,PRIMARIA,7,TIXPEHUAL,CUCA,,MERIDA,KANASIN
2715,31DST0041B,ESCUELA SECUNDARIA TECNICA NUM. 41,MATUTINO,SECUNDARIA,230,TIXPEHUAL,TIXPEHUAL,CARRETERA TIXPEHUAL-TIXKOKOB,MERIDA,KANASIN
2716,31EDI0004Z,FERNANDO CASTRO PACHECO,MATUTINO,INICIAL,92,TIZIMIN,TIZIMIN,CALLE 29 331,TIZIMIN,
2717,31DCC2016Z,VICTOR MANUEL CERVERA PACHECO,MATUTINO,PREESCOLAR,64,TIZIMIN,TIZIMIN,CALLE 29,TIZIMIN,
2718,31DJN0013D,TIERRA Y LIBERTAD,MATUTINO,PREESCOLAR,265,TIZIMIN,TIZIMIN,CALLE 42 403,TIZIMIN,
2719,31DJN0164J,JUAN RIVERO GUTIERREZ,MATUTINO,PREESCOLAR,200,TIZIMIN,TIZIMIN,CALLE 35 375,TIZIMIN,
2720,31DJN0177N,JUAN DE LA BARRERA,MATUTINO,PREESCOLAR,149,TIZIMIN,TIZIMIN,CALLE 81,TIZIMIN,
2721,31DJN0178M,IGNACIO ALLENDE,MATUTINO,PREESCOLAR,242,TIZIMIN,TIZIMIN,CALLE 45 465,TIZIMIN,
2722,31DJN0203V,OTILIA LOPEZ,MATUTINO,PREESCOLAR,162,TIZIMIN,TIZIMIN,CALLE 32,TIZIMIN,
2723,31DJN0218X,ZAZIL HA,MATUTINO,PREESCOLAR,156,TIZIMIN,TIZIMIN,CALLE 62,TIZIMIN,
2724,31DJN0236M,REMIGIO AGUILAR SOSA,MATUTINO,PREESCOLAR,171,TIZIMIN,TIZIMIN,CALLE 32,TIZIMIN,
2725,31EJN0024I,MARIA ROMERO CONDE DE LOEZA,MATUTINO,PREESCOLAR,163,TIZIMIN,TIZIMIN,CALLE 54-A 425,TIZIMIN,
2726,31EJN0032R,TZIMIN-CAH,MATUTINO,PREESCOLAR,141,TIZIMIN,TIZIMIN,CALLE 32,TIZIMIN,
2727,31EJN0033Q,CRISTOBAL COLON,MATUTINO,PREESCOLAR,124,TIZIMIN,TIZIMIN,CALLE 70 602,TIZIMIN,
2728,31EJN0036N,JEAN PIAGET,MATUTINO,PREESCOLAR,111,TIZIMIN,TIZIMIN,CALLE 29,TIZIMIN,
2729,31PJN0289W,TERESA DE AVILA,MATUTINO,PREESCOLAR,45,TIZIMIN,TIZIMIN,CALLE 22 490,TIZIMIN,
2730,31PJN0420O,INSTITUTO EDUCATIVO DE TIZIMIN,MATUTINO,PREESCOLAR,62,TIZIMIN,TIZIMIN,CALLE 51 457 NA,TIZIMIN,
2731,31PJN0455D,ALBERTO PEREZ,MATUTINO,PREESCOLAR,19,TIZIMIN,TIZIMIN,CALLE 46 476,TIZIMIN,
2732,31KJN0108A,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,11,TIZIMIN,CENOTE AZUL,,TIZIMIN,
2733,31DJN0067H,ALFREDO MEDINA VIDIELLA,MATUTINO,PREESCOLAR,69,TIZIMIN,COLONIA YUCATAN,,TIZIMIN,
2734,31DCC0018J,JUAN DE LA BARRERA,MATUTINO,PREESCOLAR,90,TIZIMIN,EL CUYO,,TIZIMIN,
2735,31DCC0245E,MELCHOR OCAMPO,MATUTINO,PREESCOLAR,16,TIZIMIN,CHAN SAN ANTONIO,,TIZIMIN,
2736,31KJN0123T,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,15,TIZIMIN,CHENKEKEN,,TIZIMIN,
2737,31DCC0205D,IGNACIO ZARAGOZA,MATUTINO,PREESCOLAR,27,TIZIMIN,DZONOT AKE,,TIZIMIN,
2738,31KJN0203E,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,2,TIZIMIN,DZONOT BOX,,TIZIMIN,
2739,31DCC0022W,FELIPE CARRILLO PUERTO,MATUTINO,PREESCOLAR,118,TIZIMIN,DZONOT CARRETERO,,TIZIMIN,
2740,31KJN0075Z,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,21,TIZIMIN,DZONOT MEZO,,TIZIMIN,
2741,31KJN0222T,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,4,TIZIMIN,DZONOT TIGRE,,TIZIMIN,
2742,31KJN0057K,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,18,TIZIMIN,EL EDEN (YAXIC),,TIZIMIN,
2743,31KJN0204D,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,13,TIZIMIN,KIKIL,,TIZIMIN,
2744,31KJN0243F,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,6,TIZIMIN,LA LIBERTAD,,TIZIMIN,
2745,31DCC0220W,MANUEL CEPEDA PERAZA,MATUTINO,PREESCOLAR,24,TIZIMIN,MANUEL CEPEDA PERAZA,,TIZIMIN,
2746,31KJN0080L,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,10,TIZIMIN,MOCTEZUMA,,TIZIMIN,
2747,31KJN0334X,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,18,TIZIMIN,X-PANHATORO,,TIZIMIN,
2748,31DCC0089D,ANTONIO MEDIZ BOLIO,MATUTINO,PREESCOLAR,139,TIZIMIN,POPOLNAH,,TIZIMIN,
2749,31KJN0081K,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,6,TIZIMIN,SAMARIA,,TIZIMIN,
2750,31KJN0250P,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,14,TIZIMIN,SAN ISIDRO KILOMETRO CATORCE (SAN ISIDRO),,TIZIMIN,
2751,31KJN0061X,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,19,TIZIMIN,SAN LORENZO CHIQUILA,,TIZIMIN,
2752,31KJN0060Y,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,9,TIZIMIN,SAN LUIS TZUCTUK,,TIZIMIN,
2753,31KJN0205C,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,2,TIZIMIN,KALAX YOKDZONOT,,TIZIMIN,
2754,31KJN0134Z,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,7,TIZIMIN,SAN PEDRO JUAREZ,,TIZIMIN,
2755,31KJN0058J,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,12,TIZIMIN,SANTA CLARA DZIBALKU,,TIZIMIN,
2756,31KJN0372Z,ESCUELA CONAFE,DISCONTINUO,PREESCOLAR,9,TIZIMIN,SANTA ELENA,,TIZIMIN,
2757,31DCC0028Q,ZAMNA,MATUTINO,PREESCOLAR,34,TIZIMIN,SANTA ROSA,,TIZIMIN,
2758,31DCC0034A,RAMON ISAAC ALDANA DEL PUERTO,MATUTINO,PREESCOLAR,25,TIZIMIN,LA SIERRA,,TIZIMIN,
2759,31DCC0091S,DAVID VIVAS ROMERO,MATUTINO,PREESCOLAR,84,TIZIMIN,SUCOPO,,TIZIMIN,
2760,31KJN0224R,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,10,TIZIMIN,NUEVO TEZOCO,,TIZIMIN,
2761,31DCC0207B,FRANCISCO I. MADERO,MATUTINO,PREESCOLAR,108,TIZIMIN,TIXCANCAL,,TIZIMIN,
2762,31KJN0286D,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,7,TIZIMIN,X-MAKULAN,,TIZIMIN,
2763,31KJN0082J,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,9,TIZIMIN,YAXCHEKU,,TIZIMIN,
2764,31KJN0405A,ESCUELA COMUNITARIA CONAFE,DISCONTINUO,PREESCOLAR,28,TIZIMIN,YOHACTUN DE HIDALGO,,TIZIMIN,
2765,31KCC0196W,PREESCOLAR INDIGENA PAEPI,DISCONTINUO,PREESCOLAR,6,TIZIMIN,SAN ISIDRO KANCABDZONOT,,TIZIMIN,
2766,31DCC2003V,MEJEN XOOKO'OB,MATUTINO,PREESCOLAR,25,TIZIMIN,SAN ANDRES,,TIZIMIN,
2767,31DCC2006S,AGUSTIN MELGAR,MATUTINO,PREESCOLAR,14,TIZIMIN,SAN MANUEL KILOMETRO ONCE,,TIZIMIN,
2768,31KJN0160X,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,8,TIZIMIN,SAN PEDRO BACAB,,TIZIMIN,
2769,31KJN0208Z,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,5,TIZIMIN,LUIS ROSADO VEGA,,TIZIMIN,
2770,31KJN0341G,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,2,TIZIMIN,FELIPE CARRILLO PUERTO NUMERO UNO,,TIZIMIN,
2771,31KJN0226P,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,10,TIZIMIN,EL ALAMO,,TIZIMIN,
2772,31KCC0197V,PREESCOLAR INDIGENA PAEPI,DISCONTINUO,PREESCOLAR,7,TIZIMIN,SAN JOSE MONTECRISTO,,TIZIMIN,
2773,31KJN0336V,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,5,TIZIMIN,DZIBALKU,,TIZIMIN,
2774,31KJN0071D,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,26,TIZIMIN,SANTA PILAR,,TIZIMIN,
2775,31KCC0198U,PREESCOLAR INDIGENA PAEPI,MATUTINO,PREESCOLAR,3,TIZIMIN,TRASCORRAL,SN,TIZIMIN,
2776,31KJN0161W,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,17,TIZIMIN,SANTA ANA,,TIZIMIN,
2777,31KJN0338T,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,16,TIZIMIN,KABICHEN,,TIZIMIN,
2778,31KJN0247B,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,6,TIZIMIN,CHAN TRES REYES,,TIZIMIN,
2779,31DCC0204E,LAZARO CARDENAS DEL RIO,MATUTINO,PREESCOLAR,142,TIZIMIN,CHAN CENOTE,,TIZIMIN,
2780,31KJN0062W,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,10,TIZIMIN,SAN JOSE,,TIZIMIN,
2781,31KJN0072C,PREESCOLAR COMUNITARIO,DISCONTINUO,PREESCOLAR,10,TIZIMIN,YOACTUN,,TIZIMIN,
2782,31DPB2019A,BENITO JUAREZ GARCIA,MATUTINO,PRIMARIA,203,TIZIMIN,TIZIMIN,CALLE 29 NA,TIZIMIN,
2783,31DPR0123Z,SEBASTIAN MOLAS,VESPERTINO,PRIMARIA,290,TIZIMIN,TIZIMIN,CALLE 63-A,TIZIMIN,
2784,31DPR0168W,ADOLFO LOPEZ MATEOS,MATUTINO,PRIMARIA,342,TIZIMIN,TIZIMIN,CALLE 81,TIZIMIN,
2785,31DPR0211U,BENITO JUAREZ GARCIA,MATUTINO,PRIMARIA,467,TIZIMIN,TIZIMIN,CALLE 39 465,TIZIMIN,
2786,31DPR0326V,GABINO BARREDA,VESPERTINO,PRIMARIA,289,TIZIMIN,TIZIMIN,CALLE 59 292 A,TIZIMIN,
2787,31DPR0537Z,LUIS ALVAREZ BARRET,MATUTINO,PRIMARIA,316,TIZIMIN,TIZIMIN,CALLE 38,TIZIMIN,
2788,31DPR0641K,SEBASTIAN MOLAS,MATUTINO,PRIMARIA,308,TIZIMIN,TIZIMIN,CALLE 63-A,TIZIMIN,
2789,31DPR0645G,REMIGIO AGUILAR SOSA,MATUTINO,PRIMARIA,332,TIZIMIN,TIZIMIN,CALLE 61 321,TIZIMIN,
2790,31DPR0908Z,ABELARDO CONDE RUZ,MATUTINO,PRIMARIA,339,TIZIMIN,TIZIMIN,CALLE 32 360,TIZIMIN,
2791,31DPR0920V,JUSTO SIERRA MENDEZ,MATUTINO,PRIMARIA,299,TIZIMIN,TIZIMIN,CALLE 52,TIZIMIN,
2792,31DPR1667Z,GABINO BARREDA,MATUTINO,PRIMARIA,304,TIZIMIN,TIZIMIN,CALLE 59 292 A,TIZIMIN,
2793,31DPR2051K,FLAVIO CLEMENTE CHAB IZQUIERDO,VESPERTINO,PRIMARIA,201,TIZIMIN,TIZIMIN,CALLE 61,TIZIMIN,
2794,31EPR0164Z,FRANCISCO ALCALA MARTIN,MATUTINO,PRIMARIA,376,TIZIMIN,TIZIMIN,CALLE 42 393,TIZIMIN,
2795,31EPR0166X,OTILIA LOPEZ,MATUTINO,PRIMARIA,482,TIZIMIN,TIZIMIN,CALLE 50 399,TIZIMIN,
2796,31EPR0168V,MANUEL ALCALA Y ALCALA,MATUTINO,PRIMARIA,504,TIZIMIN,TIZIMIN,CALLE 52 397,TIZIMIN,
2797,31EPR0200N,DAVID VIVAS ROMERO,MATUTINO,PRIMARIA,351,TIZIMIN,TIZIMIN,CALLE 44 324,TIZIMIN,
2798,31EPR0247H,FRANCISCO ALCALA MARTIN,VESPERTINO,PRIMARIA,232,TIZIMIN,TIZIMIN,CALLE 42 393,TIZIMIN,
2799,31PPR0015X,TERESA DE AVILA,MATUTINO,PRIMARIA,128,TIZIMIN,TIZIMIN,CALLE 22 490,TIZIMIN,
2800,31PPR0191B,INSTITUTO MEXICO,MATUTINO,PRIMARIA,116,TIZIMIN,TIZIMIN,CALLE 51 457 NA,TIZIMIN,
2801,31PPR0371M,COLEGIO TIZIMIN,MATUTINO,PRIMARIA,75,TIZIMIN,TIZIMIN,CALLE 29 336,TIZIMIN,
